Label,wrist,thumb cmc,thumb mcp,thumb ip,thumb tip,index finger mcp,index finger pip,index finger dip,index finger tip,middle finger mcp,middle finger pip,middle finger dip,middle finger tip,ring finger mcp,ring finger pip,ring finger dip,ring finger tip,pinky mcp,pinky pip,pinky dip,pinky tip
0,"[0.45550259947776794, 0.7589605450630188, -5.011670509702526e-07]","[0.3610900938510895, 0.7128250598907471, -0.009028329513967037]","[0.30865997076034546, 0.6739103198051453, -0.028725648298859596]","[0.2765735983848572, 0.6417749524116516, -0.05436132848262787]","[0.25523751974105835, 0.6128116250038147, -0.07802552729845047]","[0.374159574508667, 0.6112068295478821, -0.008395716547966003]","[0.31287217140197754, 0.5712317824363708, -0.03813187777996063]","[0.2736855149269104, 0.5452050566673279, -0.0610957033932209]","[0.24656400084495544, 0.5233212113380432, -0.08071269094944]","[0.40591496229171753, 0.6140657067298889, -0.026717135682702065]","[0.2860904932022095, 0.6243314146995544, -0.0602230429649353]","[0.2949710488319397, 0.6559450626373291, -0.06954679638147354]","[0.33376258611679077, 0.6676401495933533, -0.07547171413898468]","[0.42345544695854187, 0.6321372985839844, -0.04905937239527702]","[0.3009963035583496, 0.6570984721183777, -0.0731547623872757]","[0.31644898653030396, 0.6834733486175537, -0.060381896793842316]","[0.3555157482624054, 0.6862912774085999, -0.05441765859723091]","[0.42652466893196106, 0.6560602784156799, -0.07558806240558624]","[0.3252166211605072, 0.6819079518318176, -0.09258412569761276]","[0.33412566781044006, 0.7018888592720032, -0.08659859001636505]","[0.3676054775714874, 0.7033935785293579, -0.0820506364107132]"
0,"[0.3267446756362915, 0.7166411280632019, 1.6934772872900794e-07]","[0.3970091640949249, 0.7285477519035339, -0.11419593542814255]","[0.485723614692688, 0.748955488204956, -0.11735187470912933]","[0.5603869557380676, 0.7720513343811035, -0.09015058726072311]","[0.6219052672386169, 0.7826154232025146, -0.04680478945374489]","[0.5732098817825317, 0.7013354301452637, -0.05469248443841934]","[0.6760486960411072, 0.7215138077735901, -0.0791165679693222]","[0.7459958791732788, 0.7324292063713074, -0.08952445536851883]","[0.8041748404502869, 0.7469061613082886, -0.09056966006755829]","[0.5454728007316589, 0.7206943035125732, 0.012139340862631798]","[0.5839546322822571, 0.7698616981506348, -0.03483736515045166]","[0.5216241478919983, 0.769004225730896, -0.050549887120723724]","[0.4764116108417511, 0.7585287690162659, -0.03985792025923729]","[0.5261960625648499, 0.7433602809906006, 0.06686031818389893]","[0.5534760355949402, 0.7833072543144226, 0.011377385817468166]","[0.4893103539943695, 0.7765815258026123, -0.011077510192990303]","[0.46394866704940796, 0.7650453448295593, -0.0018800977850332856]","[0.517318069934845, 0.7590487599372864, 0.11452639847993851]","[0.5196653008460999, 0.7865508794784546, 0.0736304298043251]","[0.4769161343574524, 0.7829411625862122, 0.04980075731873512]","[0.4554118514060974, 0.7729936838150024, 0.04863612353801727]"
0,"[0.5396122932434082, 0.7246338129043579, -3.309879446078412e-07]","[0.48038530349731445, 0.6875439286231995, 0.0003808401816058904]","[0.4013054668903351, 0.6753585934638977, -0.007734989747405052]","[0.3353474736213684, 0.684833288192749, -0.01752399653196335]","[0.3023466467857361, 0.6971129179000854, -0.026797747239470482]","[0.37743836641311646, 0.6426534056663513, -0.021716272458434105]","[0.28658217191696167, 0.6468991041183472, -0.04131638631224632]","[0.2266659140586853, 0.6533532738685608, -0.0564575269818306]","[0.1825193613767624, 0.6557965278625488, -0.06885278224945068]","[0.3928016126155853, 0.656825840473175, -0.0351022444665432]","[0.3152133822441101, 0.6992905735969543, -0.04203008487820625]","[0.3456922471523285, 0.7077599167823792, -0.04052610322833061]","[0.37894511222839355, 0.698795735836029, -0.04514997825026512]","[0.4096009135246277, 0.6828047633171082, -0.049155913293361664]","[0.342763215303421, 0.7297685742378235, -0.05474670231342316]","[0.3759748637676239, 0.7303347587585449, -0.04793905094265938]","[0.40463927388191223, 0.7157796025276184, -0.04833795130252838]","[0.4275253713130951, 0.7109873294830322, -0.06450103223323822]","[0.37415406107902527, 0.7446991205215454, -0.07406556606292725]","[0.3974247872829437, 0.7435742020606995, -0.06987408548593521]","[0.4238116443157196, 0.7347532510757446, -0.06736380606889725]"
0,"[0.3397430181503296, 0.7975792288780212, 1.662492934428883e-07]","[0.3585590124130249, 0.8174228072166443, -0.07631298899650574]","[0.439883828163147, 0.8274250030517578, -0.10159860551357269]","[0.5267117023468018, 0.8356192111968994, -0.10432948172092438]","[0.5960283875465393, 0.8461508750915527, -0.10149569809436798]","[0.4589768648147583, 0.7442221641540527, -0.11032849550247192]","[0.5671906471252441, 0.7791416049003601, -0.13761742413043976]","[0.6285949349403381, 0.8003132343292236, -0.14530910551548004]","[0.6811292171478271, 0.811384379863739, -0.14971919357776642]","[0.490339994430542, 0.729312539100647, -0.0741562768816948]","[0.5563495755195618, 0.7925333380699158, -0.10068075358867645]","[0.5104055404663086, 0.8143971562385559, -0.09414377063512802]","[0.47445788979530334, 0.8098735213279724, -0.08661796152591705]","[0.5100256204605103, 0.7292265295982361, -0.04126238077878952]","[0.5623685121536255, 0.7876666188240051, -0.07296482473611832]","[0.5116338133811951, 0.8048234581947327, -0.06741207838058472]","[0.48122793436050415, 0.795269787311554, -0.058008428663015366]","[0.5205567479133606, 0.7383483052253723, -0.012350967153906822]","[0.5568837523460388, 0.7813107371330261, -0.034117285162210464]","[0.5239235758781433, 0.7959244847297668, -0.03407473862171173]","[0.4977971911430359, 0.7889512777328491, -0.029698047786951065]"
0,"[0.7265786528587341, 0.6972688436508179, -9.332938333272978e-08]","[0.6281973719596863, 0.6934676766395569, -0.057272087782621384]","[0.5171501040458679, 0.6821108460426331, -0.05834975838661194]","[0.4374726712703705, 0.6529465317726135, -0.052360743284225464]","[0.37644535303115845, 0.6290298700332642, -0.0385218970477581]","[0.4258439540863037, 0.6863930225372314, 0.012731445021927357]","[0.31538981199264526, 0.6813583374023438, -0.012495839037001133]","[0.25065916776657104, 0.6748796701431274, -0.029574444517493248]","[0.19139793515205383, 0.6627810597419739, -0.04000379517674446]","[0.47035542130470276, 0.6592239737510681, 0.0302051343023777]","[0.42148149013519287, 0.6224116683006287, -0.017854467034339905]","[0.48811736702919006, 0.6351951956748962, -0.03665170446038246]","[0.5145097374916077, 0.6440378427505493, -0.032298631966114044]","[0.5216713547706604, 0.63664710521698, 0.037413667887449265]","[0.4998213052749634, 0.6070345044136047, -0.023878060281276703]","[0.5602667927742004, 0.6298888325691223, -0.03040350414812565]","[0.5692903995513916, 0.6423516273498535, -0.013723406940698624]","[0.5721608400344849, 0.6198906302452087, 0.04093431308865547]","[0.5612949728965759, 0.6004964709281921, 0.003114553866907954]","[0.5974341034889221, 0.619042694568634, 0.005043303593993187]","[0.6021060943603516, 0.6344807744026184, 0.018275011330842972]"
0,"[0.6954879760742188, 0.6908623576164246, 1.3269652754388517e-07]","[0.5969208478927612, 0.6720269322395325, -0.07036283612251282]","[0.49887609481811523, 0.6512971520423889, -0.0686425045132637]","[0.4200332760810852, 0.6233865022659302, -0.05612679943442345]","[0.3515220284461975, 0.6023043990135193, -0.035826586186885834]","[0.40167540311813354, 0.6656346321105957, 0.01966508850455284]","[0.294018030166626, 0.654895007610321, 0.006096180994063616]","[0.22646714746952057, 0.6444235444068909, -0.010530998930335045]","[0.1709863841533661, 0.6326999664306641, -0.02135087363421917]","[0.4453284740447998, 0.6447655558586121, 0.05167211964726448]","[0.39535650610923767, 0.5985358953475952, 0.011763472110033035]","[0.4581484794616699, 0.605774462223053, -0.020237859338521957]","[0.49811965227127075, 0.6194462776184082, -0.025158269330859184]","[0.4953031837940216, 0.6254069209098816, 0.07357469201087952]","[0.4707232713699341, 0.5884263515472412, 0.019907653331756592]","[0.5287148356437683, 0.6054160594940186, -0.0092721376568079]","[0.5537651777267456, 0.6233989000320435, -0.008050735108554363]","[0.5405490398406982, 0.6115090250968933, 0.09151606261730194]","[0.5296713709831238, 0.586925745010376, 0.05261383205652237]","[0.5682942867279053, 0.6012139916419983, 0.036524444818496704]","[0.5876154899597168, 0.6209399700164795, 0.03777920827269554]"
0,"[0.7060163617134094, 0.6958426833152771, 1.0479838863375335e-07]","[0.6214829087257385, 0.7032819986343384, -0.07526664435863495]","[0.5164790153503418, 0.7048084139823914, -0.09043943881988525]","[0.4274185299873352, 0.6862496137619019, -0.09533260017633438]","[0.35293474793434143, 0.6682838201522827, -0.09240909665822983]","[0.4180957078933716, 0.719353973865509, -0.013673864305019379]","[0.30920618772506714, 0.7251617908477783, -0.050436414778232574]","[0.24120856821537018, 0.7274728417396545, -0.07419653981924057]","[0.1776394546031952, 0.7232087850570679, -0.08858329057693481]","[0.45376288890838623, 0.6855614185333252, 0.011314081028103828]","[0.3949029743671417, 0.6551113724708557, -0.0459732748568058]","[0.4688178598880768, 0.6623573303222656, -0.06598404049873352]","[0.49599409103393555, 0.6692876815795898, -0.0613538958132267]","[0.4997941553592682, 0.6567789316177368, 0.02506306953728199]","[0.4717022776603699, 0.6325034499168396, -0.043486032634973526]","[0.5404396057128906, 0.650046706199646, -0.04790106043219566]","[0.552383303642273, 0.6615225672721863, -0.028696738183498383]","[0.5434828400611877, 0.6352783441543579, 0.03401164337992668]","[0.5247920155525208, 0.6170589327812195, -0.009498901665210724]","[0.5665630102157593, 0.6322746872901917, -0.0072020431980490685]","[0.5769011378288269, 0.6475542187690735, 0.007399111520498991]"
0,"[0.41871410608291626, 0.7994712591171265, -4.268779321137117e-07]","[0.35501644015312195, 0.7937554121017456, -0.10369420796632767]","[0.3563118577003479, 0.7840883135795593, -0.14895562827587128]","[0.42225950956344604, 0.782256007194519, -0.16707868874073029]","[0.4880165457725525, 0.7741883993148804, -0.17001157999038696]","[0.4129047691822052, 0.70474773645401, -0.147007018327713]","[0.4003279209136963, 0.7068485617637634, -0.18856287002563477]","[0.39568614959716797, 0.7371095418930054, -0.1897556185722351]","[0.41681554913520813, 0.7491199970245361, -0.19096840918064117]","[0.4756779968738556, 0.6969351768493652, -0.11045335233211517]","[0.44233813881874084, 0.7074519395828247, -0.15216848254203796]","[0.41399455070495605, 0.7441540360450745, -0.14073064923286438]","[0.41796019673347473, 0.7507341504096985, -0.1311100870370865]","[0.512913703918457, 0.7017852067947388, -0.08089521527290344]","[0.47255706787109375, 0.7270383834838867, -0.12069600820541382]","[0.4402700662612915, 0.7577083706855774, -0.1015796810388565]","[0.44203898310661316, 0.7562339305877686, -0.08764343708753586]","[0.5330658555030823, 0.7154669761657715, -0.060358475893735886]","[0.48844265937805176, 0.7418515682220459, -0.09804312139749527]","[0.4635602533817291, 0.7647795677185059, -0.10237878561019897]","[0.46263349056243896, 0.7641876935958862, -0.1017407700419426]"
0,"[0.5509039759635925, 0.7299978733062744, -4.020116364245041e-07]","[0.46938806772232056, 0.7039523124694824, 0.008111165836453438]","[0.3608020842075348, 0.7052367925643921, -0.008267690427601337]","[0.27246299386024475, 0.7309262156486511, -0.02881772071123123]","[0.21473927795886993, 0.7521873116493225, -0.05163474380970001]","[0.3282938003540039, 0.6646208167076111, -0.03164469823241234]","[0.21874457597732544, 0.6795719265937805, -0.05376940220594406]","[0.15121285617351532, 0.6913392543792725, -0.06943333894014359]","[0.09676635265350342, 0.6990671157836914, -0.08470529317855835]","[0.3393838405609131, 0.6810362935066223, -0.0515686459839344]","[0.2662644386291504, 0.74050372838974, -0.07432017475366592]","[0.304922878742218, 0.7481127977371216, -0.07686150819063187]","[0.33556026220321655, 0.735680341720581, -0.08243434131145477]","[0.36003008484840393, 0.7081791162490845, -0.06899429112672806]","[0.3102083206176758, 0.7670066952705383, -0.08192753791809082]","[0.34960752725601196, 0.7658423781394958, -0.07094643265008926]","[0.37228280305862427, 0.7491050362586975, -0.06940630823373795]","[0.3815660774707794, 0.7370476126670837, -0.08667203038930893]","[0.35503336787223816, 0.7798711657524109, -0.09986240416765213]","[0.38796836137771606, 0.7787302732467651, -0.09467483311891556]","[0.4074016809463501, 0.7643852233886719, -0.091912642121315]"
0,"[0.5000457167625427, 0.736886739730835, -4.131088644498959e-07]","[0.44506993889808655, 0.6986716389656067, -0.022548668086528778]","[0.43626850843429565, 0.6587579846382141, -0.033581264317035675]","[0.46083560585975647, 0.632355809211731, -0.04562492296099663]","[0.49621933698654175, 0.618584930896759, -0.054581549018621445]","[0.4887648820877075, 0.6219525337219238, -0.0066481526009738445]","[0.486656129360199, 0.5947859287261963, -0.030505269765853882]","[0.4822785556316376, 0.5790793299674988, -0.0450100302696228]","[0.489368736743927, 0.5648467540740967, -0.056322574615478516]","[0.5324400663375854, 0.6282626986503601, -0.011312464252114296]","[0.49507245421409607, 0.6346325874328613, -0.04999176785349846]","[0.47802940011024475, 0.6551008224487305, -0.06273568421602249]","[0.48621630668640137, 0.6659643650054932, -0.06356392055749893]","[0.5587304830551147, 0.645534873008728, -0.020526675507426262]","[0.5134734511375427, 0.6579259634017944, -0.056726060807704926]","[0.49617159366607666, 0.6757331490516663, -0.05320144444704056]","[0.5090724229812622, 0.681255578994751, -0.04318531975150108]","[0.5711458921432495, 0.6653302311897278, -0.033074382692575455]","[0.5255860686302185, 0.676982045173645, -0.055635277181863785]","[0.5103935599327087, 0.6869214177131653, -0.054460447281599045]","[0.5212361216545105, 0.6865476965904236, -0.048515599220991135]"
0,"[0.4911823570728302, 0.7275397181510925, -4.34831861184648e-07]","[0.4400795102119446, 0.7020739316940308, -0.022018617019057274]","[0.4204840660095215, 0.6654479503631592, -0.03392314910888672]","[0.4510250985622406, 0.6399604678153992, -0.04585317522287369]","[0.49070969223976135, 0.6296552419662476, -0.054093144834041595]","[0.4580390155315399, 0.6265653967857361, -0.02166804112493992]","[0.4600375294685364, 0.5968750715255737, -0.046803686767816544]","[0.4647362232208252, 0.5772275924682617, -0.06249316781759262]","[0.475443959236145, 0.5604496002197266, -0.07612092792987823]","[0.5088939666748047, 0.6251673102378845, -0.02455316297709942]","[0.4875871241092682, 0.6535472869873047, -0.059154391288757324]","[0.47320932149887085, 0.6716945767402649, -0.06561204046010971]","[0.47702935338020325, 0.6748202443122864, -0.06546507030725479]","[0.5445230603218079, 0.6389645338058472, -0.030982444062829018]","[0.5090240836143494, 0.676891565322876, -0.05786143243312836]","[0.49289828538894653, 0.6903116703033447, -0.047358181327581406]","[0.5010005235671997, 0.6874794960021973, -0.038094379007816315]","[0.5684061646461487, 0.6586163640022278, -0.041996587067842484]","[0.5255755186080933, 0.6933847665786743, -0.06229127198457718]","[0.5113083720207214, 0.7031086087226868, -0.0612894669175148]","[0.5184550285339355, 0.6979411244392395, -0.057441674172878265]"
0,"[0.7263784408569336, 0.7030142545700073, 4.7079176113129506e-08]","[0.6356742978096008, 0.710697591304779, -0.07418849319219589]","[0.5293282270431519, 0.7079867720603943, -0.09167961031198502]","[0.44462597370147705, 0.6830357909202576, -0.10045386850833893]","[0.37140417098999023, 0.6614806652069092, -0.10231532156467438]","[0.4258449971675873, 0.7142042517662048, -0.016958370804786682]","[0.31106364727020264, 0.7182453274726868, -0.05444660410284996]","[0.243106871843338, 0.7187688946723938, -0.08068712800741196]","[0.1837027668952942, 0.7130124568939209, -0.09684095531702042]","[0.46618515253067017, 0.6813048720359802, 0.0064544640481472015]","[0.40984976291656494, 0.6530200839042664, -0.05423113703727722]","[0.4783411920070648, 0.6600691676139832, -0.08171533793210983]","[0.5090486407279968, 0.6658037304878235, -0.08320903778076172]","[0.5149474740028381, 0.6536681652069092, 0.01988244615495205]","[0.4857260584831238, 0.6297016739845276, -0.05126751959323883]","[0.5511269569396973, 0.6484182476997375, -0.06127811223268509]","[0.5689181089401245, 0.6606605052947998, -0.04633185267448425]","[0.5601282119750977, 0.632595419883728, 0.028850002214312553]","[0.5432800650596619, 0.6160069704055786, -0.01650611124932766]","[0.5861358046531677, 0.6333868503570557, -0.016144443303346634]","[0.6000044941902161, 0.6485984921455383, -0.002805120777338743]"
0,"[0.3129698634147644, 0.7166851162910461, 3.754993542770535e-07]","[0.3852797746658325, 0.7372749447822571, -0.10959048569202423]","[0.4789500832557678, 0.759040117263794, -0.11732228100299835]","[0.5591240525245667, 0.7805517315864563, -0.097041055560112]","[0.6296625137329102, 0.7879719138145447, -0.06315108388662338]","[0.5660156607627869, 0.7049961090087891, -0.04625645652413368]","[0.6746752858161926, 0.7230700850486755, -0.04806896299123764]","[0.746793806552887, 0.7338207364082336, -0.04707292094826698]","[0.8054801225662231, 0.7444024682044983, -0.04389329254627228]","[0.5415817499160767, 0.7205886840820312, 0.021720919758081436]","[0.5896665453910828, 0.7680433392524719, 0.00014520285185426474]","[0.5364288687705994, 0.7719306945800781, -0.011862555518746376]","[0.49057871103286743, 0.7591091990470886, -0.004408468957990408]","[0.5199440717697144, 0.739044725894928, 0.08003015071153641]","[0.5538830757141113, 0.7796394228935242, 0.050592850893735886]","[0.4986230731010437, 0.7804504036903381, 0.02661067061126232]","[0.4706760048866272, 0.7688735127449036, 0.027766603976488113]","[0.5094353556632996, 0.7517227530479431, 0.13178882002830505]","[0.5247696042060852, 0.778598964214325, 0.11312928795814514]","[0.4869861602783203, 0.7813758254051208, 0.09385652840137482]","[0.46388939023017883, 0.7739574909210205, 0.09065800160169601]"
0,"[0.37279224395751953, 0.802967369556427, 2.8520844352897257e-07]","[0.3858923316001892, 0.7850791215896606, -0.08925840258598328]","[0.43250808119773865, 0.7638660073280334, -0.11404502391815186]","[0.5090366005897522, 0.7529881596565247, -0.12157727032899857]","[0.5703005790710449, 0.7436645030975342, -0.12028105556964874]","[0.42150670289993286, 0.6884405612945557, -0.05650951713323593]","[0.5045962929725647, 0.6728912591934204, -0.09355408698320389]","[0.5573778748512268, 0.6641061305999756, -0.11570050567388535]","[0.6065102219581604, 0.6552355289459229, -0.12960809469223022]","[0.45986831188201904, 0.7059541344642639, -0.025429537519812584]","[0.542094886302948, 0.7276049852371216, -0.0890892818570137]","[0.5068625807762146, 0.7568759918212891, -0.10985036939382553]","[0.4707416296005249, 0.7658333778381348, -0.10586095601320267]","[0.4907914698123932, 0.727001428604126, -0.004238237626850605]","[0.5460382699966431, 0.7501835823059082, -0.07499486953020096]","[0.5007514953613281, 0.7757651805877686, -0.08130603283643723]","[0.47162073850631714, 0.7738251090049744, -0.06381841003894806]","[0.5050202012062073, 0.7470505833625793, 0.011244329623878002]","[0.5460938215255737, 0.7651228308677673, -0.03904155641794205]","[0.5101722478866577, 0.7827907204627991, -0.04371633380651474]","[0.4796288311481476, 0.7803782820701599, -0.03282568231225014]"
0,"[0.31517094373703003, 0.7175278663635254, 3.2157387863662734e-07]","[0.3874790072441101, 0.7368056774139404, -0.10977281630039215]","[0.480989933013916, 0.7583571672439575, -0.1163063496351242]","[0.5593461990356445, 0.780124306678772, -0.09488553553819656]","[0.6294628977775574, 0.7870456576347351, -0.05907183140516281]","[0.5677856206893921, 0.7045783400535583, -0.04520868882536888]","[0.6729248762130737, 0.723542332649231, -0.05307501554489136]","[0.7450146675109863, 0.7339904308319092, -0.0558992438018322]","[0.8038985729217529, 0.7461674213409424, -0.05436570197343826]","[0.540706217288971, 0.7219683527946472, 0.021203700453042984]","[0.5821923017501831, 0.7720808386802673, -0.008810697123408318]","[0.5252639055252075, 0.7717084288597107, -0.022361014038324356]","[0.4784075617790222, 0.7568023800849915, -0.013610972091555595]","[0.5188714861869812, 0.7420445084571838, 0.07710608839988708]","[0.5487450957298279, 0.782529354095459, 0.04049808904528618]","[0.4919591546058655, 0.7797886729240417, 0.01771487295627594]","[0.46501392126083374, 0.7669909596443176, 0.02194146066904068]","[0.5082623362541199, 0.7556239366531372, 0.126352921128273]","[0.5210660099983215, 0.7829263210296631, 0.10475055873394012]","[0.48102641105651855, 0.7829673290252686, 0.08753018081188202]","[0.4565543532371521, 0.773961067199707, 0.0869278833270073]"
0,"[0.30391401052474976, 0.7136534452438354, -3.8748953556932975e-07]","[0.26433616876602173, 0.6851791143417358, -0.030615391209721565]","[0.2560150623321533, 0.646447479724884, -0.04779237136244774]","[0.2857555150985718, 0.6213123798370361, -0.06363246589899063]","[0.3267099857330322, 0.6069207787513733, -0.07662811875343323]","[0.30152013897895813, 0.6089388132095337, -0.02778640016913414]","[0.2921958863735199, 0.575639009475708, -0.0581030510365963]","[0.29301759600639343, 0.5527317523956299, -0.07572270184755325]","[0.3010472059249878, 0.5331284403800964, -0.08903281390666962]","[0.3499363958835602, 0.6157749891281128, -0.02785496599972248]","[0.33068400621414185, 0.6219539046287537, -0.06866280734539032]","[0.31118080019950867, 0.6470906138420105, -0.0773325115442276]","[0.31087741255760193, 0.6582891345024109, -0.07638376951217651]","[0.3824147582054138, 0.6319395303726196, -0.03259768337011337]","[0.35293686389923096, 0.6455364227294922, -0.07071658968925476]","[0.3269621431827545, 0.6650174260139465, -0.062446899712085724]","[0.33009397983551025, 0.6691664457321167, -0.05020038038492203]","[0.40326768159866333, 0.6522010564804077, -0.04102560505270958]","[0.36899030208587646, 0.6666461229324341, -0.06453170627355576]","[0.3441980481147766, 0.6796258687973022, -0.060770075768232346]","[0.3459823727607727, 0.6802313327789307, -0.05375178903341293]"
0,"[0.38306689262390137, 0.7918924689292908, -4.4414662170311203e-07]","[0.323968768119812, 0.7838295698165894, -0.04802116006612778]","[0.2747606039047241, 0.7791955471038818, -0.08750304579734802]","[0.266910582780838, 0.796604573726654, -0.12101083993911743]","[0.288246214389801, 0.8107097744941711, -0.14920735359191895]","[0.31887733936309814, 0.7087192535400391, -0.09387316554784775]","[0.26782816648483276, 0.7255330085754395, -0.15131711959838867]","[0.2222677767276764, 0.7376862168312073, -0.18621225655078888]","[0.1881045550107956, 0.746370255947113, -0.20461340248584747]","[0.38054612278938293, 0.716657280921936, -0.09078987687826157]","[0.32674744725227356, 0.7915251851081848, -0.13151274621486664]","[0.32466793060302734, 0.7994384169578552, -0.13187240064144135]","[0.3342207074165344, 0.7895906567573547, -0.12842878699302673]","[0.42995375394821167, 0.7421619296073914, -0.09222978353500366]","[0.3633805811405182, 0.8137106895446777, -0.12026583403348923]","[0.3589245080947876, 0.812247633934021, -0.09125450998544693]","[0.36930012702941895, 0.7972373366355896, -0.06700029224157333]","[0.4615481197834015, 0.7705246806144714, -0.10111214220523834]","[0.4045535624027252, 0.823135256767273, -0.13236580789089203]","[0.39055854082107544, 0.8191298246383667, -0.11963725090026855]","[0.3976440131664276, 0.8021842241287231, -0.0994981974363327]"
0,"[0.2984381914138794, 0.7114119529724121, 1.8070345220166928e-08]","[0.36146730184555054, 0.7133024334907532, -0.10989750176668167]","[0.4404074549674988, 0.7342250347137451, -0.12251831591129303]","[0.5023840069770813, 0.7633394002914429, -0.11013220250606537]","[0.5563464164733887, 0.7809740900993347, -0.0834643617272377]","[0.5343553423881531, 0.7024273872375488, -0.05974484607577324]","[0.6320541501045227, 0.723371148109436, -0.10434379428625107]","[0.694324254989624, 0.7359565496444702, -0.12806688249111176]","[0.7507800459861755, 0.7527860403060913, -0.1377573013305664]","[0.506068766117096, 0.7296964526176453, -0.00895588006824255]","[0.5390387177467346, 0.7755082845687866, -0.08426741510629654]","[0.4687740206718445, 0.7635037302970886, -0.10465484857559204]","[0.4255176782608032, 0.7449533343315125, -0.09155217558145523]","[0.4822870194911957, 0.7562304735183716, 0.028516601771116257]","[0.5010802149772644, 0.7904403805732727, -0.051433924585580826]","[0.4294511079788208, 0.772800862789154, -0.06402362138032913]","[0.4067128896713257, 0.7553994059562683, -0.04296838864684105]","[0.46503758430480957, 0.7753523588180542, 0.0586463026702404]","[0.4632177948951721, 0.8001459240913391, 0.0036538015119731426]","[0.41603589057922363, 0.7867090702056885, -0.010821611620485783]","[0.3968329131603241, 0.7708563208580017, -0.002892964519560337]"
0,"[0.23280471563339233, 0.7382824420928955, 2.84865421917857e-07]","[0.2628329396247864, 0.7490018606185913, -0.058711715042591095]","[0.33943429589271545, 0.7399545907974243, -0.06778792291879654]","[0.39920368790626526, 0.7274776697158813, -0.05959942936897278]","[0.43637385964393616, 0.7123233079910278, -0.04509678855538368]","[0.34299248456954956, 0.6867891550064087, -0.0640183836221695]","[0.41920992732048035, 0.6720301508903503, -0.07401982694864273]","[0.4684734344482422, 0.6644952297210693, -0.074629046022892]","[0.5091321468353271, 0.65810227394104, -0.07445268332958221]","[0.34358900785446167, 0.6842725872993469, -0.03208286315202713]","[0.41469693183898926, 0.7058707475662231, -0.0520472377538681]","[0.3889094889163971, 0.7209755182266235, -0.05189043655991554]","[0.35945090651512146, 0.7224619388580322, -0.04440046846866608]","[0.3452138602733612, 0.6884684562683105, -0.002387084299698472]","[0.4075724482536316, 0.7107241749763489, -0.023937812075018883]","[0.3805752396583557, 0.7236825227737427, -0.02195466123521328]","[0.3583965301513672, 0.7221669554710388, -0.012926832772791386]","[0.3483807146549225, 0.693747341632843, 0.023714980110526085]","[0.3952658772468567, 0.7097111344337463, 0.008067460730671883]","[0.3797875642776489, 0.7210071682929993, 0.006707715801894665]","[0.36359405517578125, 0.7209361791610718, 0.010931541211903095]"
0,"[0.3688216209411621, 0.8045620918273926, 3.223541114039108e-07]","[0.400271475315094, 0.8121050000190735, -0.0998728796839714]","[0.49499908089637756, 0.8118023872375488, -0.1199718490242958]","[0.5844560861587524, 0.8144585490226746, -0.11099091172218323]","[0.6502991914749146, 0.8162619471549988, -0.0932871550321579]","[0.5074087977409363, 0.7238030433654785, -0.10584523528814316]","[0.6197340488433838, 0.7496132850646973, -0.1336793601512909]","[0.6866514682769775, 0.7655461430549622, -0.14383095502853394]","[0.7438309192657471, 0.7726696729660034, -0.14774872362613678]","[0.5260620713233948, 0.7253890037536621, -0.054198186844587326]","[0.6048086881637573, 0.777349054813385, -0.08920202404260635]","[0.5505552291870117, 0.800060510635376, -0.0877094492316246]","[0.5107213854789734, 0.7945287823677063, -0.07688156515359879]","[0.5395158529281616, 0.7337515950202942, -0.009375611320137978]","[0.6002859473228455, 0.7839924693107605, -0.05302416905760765]","[0.543106198310852, 0.8024557828903198, -0.05269807204604149]","[0.5132497549057007, 0.789738118648529, -0.039742860943078995]","[0.5414330959320068, 0.7447581887245178, 0.029956014826893806]","[0.5840497612953186, 0.7833991050720215, -0.0019076450262218714]","[0.5492964386940002, 0.7990379333496094, -0.006603885442018509]","[0.5215991735458374, 0.7891451120376587, -0.0010606312425807118]"
0,"[0.31622782349586487, 0.7129706144332886, -4.708103915618267e-07]","[0.25382786989212036, 0.7112154960632324, -0.039619188755750656]","[0.19283714890480042, 0.7135724425315857, -0.07436909526586533]","[0.16724738478660583, 0.7298717498779297, -0.10394598543643951]","[0.18508265912532806, 0.7369853258132935, -0.13152223825454712]","[0.23053723573684692, 0.6695060133934021, -0.08784172683954239]","[0.16186389327049255, 0.6988434791564941, -0.12982752919197083]","[0.11777232587337494, 0.7135563492774963, -0.15291710197925568]","[0.08782811462879181, 0.7232480049133301, -0.16473908722400665]","[0.2786726653575897, 0.6739912033081055, -0.08467518538236618]","[0.2149539738893509, 0.7421465516090393, -0.11123409122228622]","[0.2183253914117813, 0.7434567809104919, -0.11025068908929825]","[0.2320079654455185, 0.7377090454101562, -0.10936391353607178]","[0.3231689929962158, 0.6903806328773499, -0.08321940898895264]","[0.252008318901062, 0.755346953868866, -0.10020597279071808]","[0.25926604866981506, 0.7491149306297302, -0.07460439950227737]","[0.27504289150238037, 0.7384494543075562, -0.05476447939872742]","[0.35316237807273865, 0.7101821899414062, -0.08775822073221207]","[0.2929351329803467, 0.7541540861129761, -0.10671593993902206]","[0.285658061504364, 0.7476488947868347, -0.091881662607193]","[0.291807621717453, 0.7352322936058044, -0.07399521768093109]"
